	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
TCGA-A2-A04R	0.743785	1.8631377	1.0563967	1.2808132	0.0	1.1210332	1.0929575	1.4465557	0.4456395	2.2753441	0.096390784	1.6554359	0.0	1.2047882	1.865038	2.3310385	0.7602423	0.10804838	0.0	0.48631972	1.6963726	1.604706	1.0455222	0.70458126	0.0	0.8798165	0.52283496	1.5926824	0.9592412	0.0	1.0030516	1.3794565	0.7746365	0.0003633499	0.0	0.0	0.029560924	0.55492425	0.75356287	3.6394575	2.5366054	1.8162956	0.0	0.0	1.638666	1.207771	0.9558828	0.0	0.0512619	1.0100231	1.7887394	0.21353996	1.263582	1.1090667	0.48846126	0.0	1.3107328	0.73874307	1.571085	0.0	0.058956206	1.190867	0.52841675	0.0	1.1720182	0.5128875	0.0	1.6165017	0.904138	0.16536283	0.9487081	0.0	1.698045	0.0	0.11104542	1.6607744	1.1959184	0.9071779	1.0560234	1.3425616	0.0	0.47158313	0.44319445	1.4672204	1.9399691	0.80593944	0.1390847	1.7219336	0.8515725	0.3813882	0.99982285	2.161834	0.7405446	0.25773484	0.66276413	0.3879705	1.2359495	0.5720625	0.8577702	0.0
TCGA-A2-A04T	0.0	0.6848422	0.68833536	0.5564734	0.5640724	3.4510074	1.8933626	0.5890639	1.4551141	1.3433946	0.0	1.4478025	0.71210015	0.6279975	0.5598538	2.5765405	0.31291616	1.0625148	0.60853183	0.6242448	0.0	0.48132372	0.98259705	0.5167618	1.1742864	1.0287619	0.5125139	0.0	0.0	0.0	0.0	0.7420002	0.74516904	0.0	0.0	0.3907863	0.79283595	0.078727245	1.6967648	1.5924021	2.7591078	0.0	2.1660593	0.6446471	1.725998	0.0	0.49849302	0.0	0.46988487	0.0	0.0	1.1477451	0.0	2.8130665	0.94683874	0.0	1.5667853	2.167037	0.42760426	1.378872	1.0788207	2.3165393	1.1347014	0.8594418	0.9018723	1.4756564	1.4042976	0.7785926	1.8804576	0.37071174	0.0	0.0	1.0326567	0.0	2.9174128	0.99796724	0.0	0.34333467	0.0	0.0	0.11236805	0.0	1.9594052	0.5471449	0.74196863	0.95153123	0.0	0.9931914	2.4352427	0.17931867	1.4969598	2.1526124	0.5516857	0.77428377	0.75544214	1.2637753	0.0	1.5565116	0.051722407	0.12667501
TCGA-A2-A04U	1.2044622	0.0	1.5557523	0.84566295	0.946965	2.0495317	2.0659382	1.2953795	0.6041582	1.605202	0.02566111	1.6736529	1.8912889	0.8569766	1.4240317	1.3950112	0.0	1.4531813	1.3452297	1.2125862	0.6101239	0.0516057	0.87695843	1.1970701	0.5990186	0.0	0.0	0.31468037	0.7698503	0.0	0.010618925	1.927224	0.29905048	0.4672618	0.3485028	1.4983573	1.229137	0.234483	0.613263	1.7916834	1.5494316	0.0	2.129579	0.94446146	1.6520462	0.6997568	0.9394525	0.805048	1.130196	0.0	0.0	0.5961698	0.65532905	0.8728812	1.6858056	0.0	1.74029	1.599884	0.73098105	0.8849813	0.5823757	0.6543865	2.3054872	1.0348908	2.3841012	1.6579777	1.0672939	0.0	0.0	0.0	0.0	0.15003657	1.3087921	0.13255548	1.603622	0.0	0.0	1.0215014	0.0014423914	0.5359826	0.9453738	0.54794645	2.3093781	0.15055847	1.7961468	0.0	0.4823295	0.975598	2.0994623	0.0	0.0	1.3670323	0.82824504	0.0	1.3310047	1.6396079	0.37380743	0.7303095	0.0	0.0
TCGA-A2-A04V	0.0	0.0	0.7736113	1.1079426	0.87137365	1.1308057	1.6216726	1.4543508	0.55097973	1.3174298	0.41986167	1.4997351	0.0	1.253402	0.7398673	1.9662768	0.0	0.53414875	0.22156423	1.4291141	1.8514262	0.51290894	0.8592621	0.0061326027	0.0	0.0	1.4027221	1.8501911	0.0	0.0	0.38719225	0.6493202	0.0	0.46952367	0.0	0.6221174	0.07765217	0.3703264	0.24389547	1.8444871	2.516054	0.44632936	1.8696787	0.06765199	1.4246036	0.61319923	0.9703287	0.8531654	0.0	0.3156724	0.6512663	0.055217743	1.3742485	1.2271392	1.5078976	0.0	1.3130403	1.3559505	0.99178106	0.94117767	0.0	0.63432896	1.536253	0.65199333	1.0144333	1.345088	0.23511064	2.0506132	1.1595922	0.72973824	0.85774285	0.0	1.5514548	0.2220949	0.0	1.0107611	0.57311285	1.192032	1.369983	1.2160116	0.568536	0.9680712	1.0465951	0.5887706	2.24782	0.94811136	0.6691129	0.6603327	0.68024826	0.0	0.8006086	1.8666465	1.3538179	0.3587642	0.0	0.23982942	0.64008784	0.4716537	0.8741555	0.0
TCGA-A2-A04W	0.09533676	0.0	1.1512396	1.4399571	0.3934332	1.7568691	1.6365821	0.3611039	0.2441243	1.4016749	0.0	1.5456773	1.9829862	0.56639636	0.0	1.072855	1.1885574	1.3075086	0.34173626	1.516875	0.6226897	0.68437696	0.68975496	1.6536098	0.38835126	0.22143972	0.5394034	0.55739594	1.3722322	0.85000247	2.0675418	0.0	2.5678525	1.0255643	0.0	0.3483193	0.052568205	1.1395893	0.5771282	1.3440472	0.0	1.4888709	2.2805128	0.9163362	0.8340161	0.69514626	0.0	0.0	0.3543589	1.7166134	0.8433575	0.69760805	0.0	2.1970527	1.3878992	0.0	0.0	1.1194012	0.0	0.5985952	0.0	0.6370451	1.6689247	0.1860553	0.33458066	0.71249205	0.07351917	0.0	0.0	0.90140194	0.44259697	0.071828604	1.8804445	1.0093555	0.79058695	0.0	0.0	0.946617	0.8778153	1.1103605	0.0	2.3844647	0.5404129	0.0	0.0	0.0	0.0	1.3168683	0.8773078	0.0	0.9109504	2.2370584	0.675511	0.0	0.0	0.43013924	0.20540988	0.0	0.0	0.06894493
TCGA-A2-A04X	1.6199867	0.51019317	0.4283496	0.7146764	0.028895617	1.7784212	1.1333123	0.91766346	0.25371867	1.7583766	0.44414133	1.5814893	0.37154734	0.052248955	0.2147212	2.279574	0.0	0.27612486	0.0	1.4079424	1.401778	1.4760437	2.2758698	0.58482075	0.0	0.12385762	1.0738518	0.76152605	1.1673033	0.19718501	0.27929837	1.3486204	2.9511774	0.0	0.0	0.16960263	0.0	1.5676496	1.3048888	0.90355885	0.4482879	1.7704363	3.1397922	0.64901376	1.930927	0.56863356	2.1139016	0.0	1.1567539	1.0643897	0.85858095	0.91586703	2.0494738	2.997912	1.2217071	0.0	0.957054	0.18465984	0.564151	1.3581705	0.54466665	2.001646	0.7379335	0.73098516	1.686851	1.8119097	0.35303962	2.4562755	0.9074872	0.0	1.5074642	0.9781064	1.8011161	0.8180225	0.0	0.18252373	0.14146078	0.7173835	1.6673934	1.4734958	1.0770851	0.9143584	0.40861657	0.78781295	0.83672905	0.90985245	0.07689357	0.6113634	1.3433814	0.36718774	0.23119676	1.092903	0.0	1.4552675	0.6875135	0.27531314	1.8397145	0.46217895	0.3978114	0.0
TCGA-A2-A04Y	0.0	0.48899797	1.009886	0.0	0.18768215	1.1977916	1.2647281	1.5173982	0.0	1.0719819	0.22570711	1.6309736	0.2266491	0.0	0.8753365	1.8611723	0.0	0.5616998	1.6056095	0.4946812	1.9574373	0.6738157	0.7767434	0.8610997	0.53709215	0.0	0.82038695	1.3885119	1.5441886	0.0	1.2277656	1.9566457	1.1726778	0.0	0.0	0.6135024	0.0	0.58140177	0.61010456	2.1885874	1.4240162	1.339359	1.2610604	0.34720337	1.5120764	0.91865563	0.08715761	0.0	0.6346214	0.31160688	3.9526339	0.0	0.33559212	1.2701874	0.8201929	0.0	0.974258	0.5461186	0.65638226	1.1380662	0.15027553	1.03985	1.1939303	1.6784291	0.59479743	0.8603979	0.68604016	1.0460153	0.70040125	0.628159	0.0	0.4875306	2.056597	0.0	0.0	2.028437	0.5848594	0.055618525	0.42667168	1.4355952	0.0	0.9971702	0.38816687	1.4873618	1.1787043	0.77581143	1.4605596	0.7099923	0.6322776	0.0	0.886932	1.7186387	0.8382528	0.65380174	0.32066888	0.0	0.33171058	0.39425802	0.7276485	0.0
TCGA-A2-A0CK	0.17555836	0.0	0.51056397	1.2883183	0.78806114	1.2002735	1.2446016	0.42272222	1.0753448	1.2627532	0.120595336	0.90031874	0.0	1.3169842	0.2153492	1.1482742	0.0	0.7022505	0.0	1.0961761	2.2713099	0.49309635	0.8674426	0.99202776	0.010316789	0.0	1.1130226	1.4611783	0.8612934	0.0	0.25038075	0.6061304	0.014894247	0.27749062	0.21027002	0.12942362	0.5390676	1.605206	0.4126556	0.28195405	1.5332146	0.8024648	1.2798672	0.6668401	0.9596627	0.8393519	1.418195	1.0229042	0.0	0.53570795	0.7114231	0.67900074	1.6319883	0.87374413	1.5199189	0.0	0.7459967	1.244081	0.92330927	0.24366748	0.06708267	0.9795617	1.4362136	0.0	1.4175082	0.5828996	0.0	1.9429203	0.58224237	1.1753156	0.0	0.59803534	1.5058293	0.39855444	0.14186239	0.9177109	0.6691548	1.5129169	1.0908768	0.9506881	0.70539784	1.1825149	1.5476575	0.93370104	2.019865	0.0	1.1118715	0.7806827	0.7118857	1.7543623	1.1405454	1.5067097	1.2773935	0.08710468	0.0	0.7050724	0.7621658	0.55983305	1.0359395	0.0
TCGA-A2-A0CM	1.607601	0.28289175	0.6904971	0.0	0.9068519	1.0071228	0.6415388	0.4970231	0.5977625	1.0694368	0.8818805	0.43011117	1.6211228	1.282794	0.81919885	1.8020184	0.12241471	2.0900846	1.531558	0.76688015	0.4857068	0.6145444	0.93566704	1.1081889	0.7843497	0.4225669	0.3846941	0.67262447	0.39508927	0.0	0.89948523	1.7415793	1.8631822	1.0874227	0.0	1.2947925	0.74479	0.4518239	0.94221306	1.1091676	0.94019955	0.625214	2.2721536	0.0	1.1212406	0.0	1.5826341	0.0	1.1726189	0.007876158	0.95579076	0.8710997	0.38681298	2.7834644	0.019628644	0.0	1.0282892	1.1077764	0.51914227	1.1715723	0.86130667	1.69644	1.0667647	0.8687433	0.73436254	2.1260324	1.0122449	0.9861712	0.78880525	0.028611302	0.0	0.0	2.0380945	0.35182583	0.9826415	1.1627312	0.0	0.71104574	0.0	0.9857626	1.0912079	0.0	1.5472536	0.01926303	1.281095	1.8330957	0.6942178	0.98370695	2.0973723	0.0	1.4094143	1.2705971	0.0	0.37566406	0.7351623	1.0581332	1.1111293	1.6389095	0.54633296	0.0
TCGA-A2-A0CO	0.5879654	0.12029332	0.22619797	0.26664603	0.45953095	1.2525077	0.9188285	0.0	0.0	0.0	0.18446934	0.9307927	0.37117463	2.3606324	0.08828187	0.549568	0.49383318	0.8162186	0.11808765	1.3017726	2.393979	0.9771972	0.53184354	1.4389625	0.0	0.35195017	0.99813604	1.5434916	0.6797606	0.26259333	0.416021	0.7321408	0.12002307	1.0273594	1.4403678	0.0	0.014250748	3.3962789	0.51811594	0.0	0.090040386	0.0	0.8030913	0.6172769	0.82128215	0.0	1.012479	0.011568785	0.0	1.4942266	0.9735879	0.8368901	0.9919166	0.5942999	0.5529171	0.11305499	0.28587568	1.0630634	0.3634569	0.034270883	0.0	0.7014147	1.0794567	0.0	0.611857	0.0	0.0	1.4157792	0.3532991	1.2773098	0.37405545	0.89606667	1.0190055	0.9709184	0.0	1.6304518	0.2868755	0.95262563	0.85684246	1.0960963	0.27550712	1.012161	0.82226086	1.1995003	0.51412535	0.3320892	1.2611935	1.0940781	0.746011	2.3587968	1.9946678	1.0903302	1.3949862	0.568142	0.0	0.09669602	0.6880946	0.3917284	0.66888136	0.15510583
TCGA-A2-A0CP	0.23390356	0.0	0.48632735	1.1977191	0.82395256	1.1175125	1.8176966	0.7361771	0.0	2.11759	0.6141315	1.1112344	0.2126689	1.7644308	0.34755468	1.9641057	0.0	0.95916784	0.277265	1.618605	1.3648407	1.366138	1.0953783	1.0821447	0.43255758	0.33661485	0.7582878	1.4721649	0.17324173	0.0	1.2366675	0.07025552	0.0	0.9364722	0.0	0.0	0.013529226	0.99652684	0.0	1.2068112	1.1367443	0.8062554	2.0750592	0.35260212	0.98686945	0.81538904	0.85719764	1.065125	0.0	0.8373642	0.0	0.0	0.42763004	1.7956371	1.1900758	0.0	0.52503884	1.3532231	0.49640626	0.66130733	0.03748077	1.4775689	1.3946508	0.757017	0.25664604	0.9159484	0.44534117	1.2364832	0.7781777	0.7344743	0.34043008	0.5141367	0.9872309	0.52496505	0.0	0.36530352	0.10898316	1.5229887	0.4791193	1.1537093	0.0	1.1723224	0.0	1.0550623	1.3068255	0.82175803	0.8870389	0.9255195	1.2441419	0.8422537	1.0908446	1.5458454	1.4925559	0.88078904	0.0	0.066584945	0.38415515	0.4353268	0.39125264	0.0019307137
TCGA-A2-A0CQ	0.8068738	0.0	1.2765677	0.72530854	0.0	2.9904087	1.8248739	1.3125244	0.63842005	2.2060778	0.0	1.4148315	0.0	0.9710388	0.0	2.5225902	0.19190645	1.4996622	0.0	0.9918343	1.9841248	0.35196638	1.8039865	0.7790923	0.0	0.8785032	0.67364544	0.9631913	1.1813271	0.0	0.22072655	1.5382556	0.0	0.0	0.0	0.0	0.0	1.8897307	0.68287855	1.848414	1.146167	1.0328218	1.8282578	0.9583013	0.44825554	0.5139706	0.88756895	0.0	0.07278013	0.5628381	1.1468183	1.9219034	1.2028463	1.6272173	1.2783103	0.0	0.0	0.6445391	1.3750689	0.46562326	0.0	2.1795826	1.7824677	2.2247417	1.5414956	0.8731022	0.083084494	2.3014212	0.6023525	0.11360824	0.079034805	1.2320983	2.084609	0.0	0.0	0.5934396	1.0519105	0.61489487	0.8236215	1.0482004	0.0	1.4392827	0.80841887	1.1555686	0.9334161	0.0	0.58877885	1.3829077	0.99754095	0.61778903	0.39938188	0.7218329	0.6258165	1.6697291	0.08192861	0.45326865	0.5046575	0.42556143	0.8412249	0.0
TCGA-A2-A0CR	1.041751	0.0	0.14189085	0.6438887	0.74267745	1.4268861	1.1753426	0.15911531	0.044429064	1.6010181	0.0	0.7388755	0.3235001	1.0555927	0.55259144	0.51840705	0.0	1.5264257	0.0	1.0708027	1.9324629	0.45020437	1.0354896	1.9065382	0.19673991	0.09663904	1.0915765	1.0221841	1.1483715	0.0	0.45477557	0.23448718	0.0	1.1861855	0.3003437	0.740003	0.084715456	1.8940314	0.699304	0.0	0.8900483	0.80426925	2.100033	0.20780087	0.82083845	1.5967001	2.2539551	2.120543	0.70257854	1.1101837	0.0	0.59635067	1.7239547	0.5022464	1.0476968	0.1525861	0.2838081	1.053517	0.284572	0.36881208	0.50591487	0.34935343	1.4898916	0.0	0.44608295	0.16052055	0.0	1.0537428	1.0064932	1.237228	0.028756618	1.9704533	0.5209137	0.8454424	0.1544106	0.5847244	0.0	1.9489784	0.33893234	1.4081261	0.78265	1.165284	0.0	0.46292973	1.1020757	0.0	1.6955028	0.6769167	0.84646416	2.063029	0.23125172	0.90732574	0.0	0.4956306	0.0	0.16832876	0.23754954	0.8080416	0.66807634	0.0
TCGA-A2-A0CS	0.6025812	0.0	0.33409214	1.3295829	0.5688515	1.9785733	1.6265858	1.2673289	0.43844372	1.8673643	0.0	1.3253623	0.2444132	0.89255166	1.3179924	2.2713895	0.7173753	1.1245024	0.0	0.6982751	1.9922278	1.5046742	1.3931507	0.5402694	0.025690377	1.0977666	0.2268585	1.4488192	0.24875546	0.0	0.39228457	0.45969242	0.5370948	0.0	0.0	0.5212777	0.0	1.220655	0.11518556	2.0496624	1.8991089	0.72763395	2.1397798	0.73922276	0.6177687	1.7917876	0.3598256	0.15120888	0.089919806	1.0357671	0.27869356	0.830416	0.6167057	0.88579214	0.7532061	0.0	0.4225515	0.78975666	0.6290015	0.0	0.07778418	1.183733	0.9266679	0.58576	0.7807828	1.1456182	0.0	2.6463754	0.18593764	0.06731212	1.145802	0.0	1.5380788	0.5493398	0.0	0.6222439	0.6354401	1.1956716	1.2570944	1.2925391	0.0	1.5820032	0.0	1.1891289	0.7200649	0.26590824	0.41674078	1.3885654	1.6573771	0.31931806	1.2315298	1.2796214	0.0	1.6542013	0.0034462214	0.17949438	0.6549666	0.56931424	0.49805933	0.0
TCGA-A2-A0CT	1.2728153	1.726541	0.0	1.6588534	0.23252153	1.5489993	0.90164155	1.8308407	0.647338	2.4278083	1.4528357	1.3375117	0.0	1.3097258	1.9885836	2.6077845	0.88363445	0.4355011	1.2564943	0.38476104	1.457668	0.8236823	1.4982713	0.36901808	0.0	0.30162966	0.67125404	0.8087928	1.1968732	0.0	2.0672762	0.9166282	1.3441277	0.0	0.12174073	0.27430928	0.23292693	0.4459141	0.26732218	3.1136312	2.7551343	1.371048	0.5066998	0.8934455	1.5899442	2.016387	0.4148764	0.0	0.1139946	0.71379614	3.790842	0.0	0.8094952	0.724839	0.478181	0.0	1.5034641	0.7346698	0.8297426	0.14567244	0.0	0.4696499	0.15453461	0.0	1.6920213	0.79965085	0.833385	2.238286	0.39613086	0.011188626	1.0055218	0.0	1.7102163	0.0	0.76102185	3.1718965	0.6754663	0.62459505	2.4167097	1.2117935	0.5055729	1.1970675	0.51569945	1.3480482	1.0058875	0.5112301	0.110999465	0.7449883	0.38115788	0.7836031	2.0209394	1.3053063	0.99428034	1.3701758	0.5510311	0.0	1.2730745	0.06142354	1.0479319	0.0
TCGA-A2-A0CU	0.56114817	1.3742158	0.16246518	1.3737341	0.04290819	0.9821269	1.606066	0.9115852	0.0	1.4781841	0.0	1.0206251	0.0	2.4621656	0.6398907	1.6704223	0.5937759	0.6169688	0.119856834	0.19476932	1.6015044	0.61253023	2.7597423	0.7361169	0.0	0.2937957	0.9386265	0.45214012	0.08479524	0.0	0.0	0.48550647	1.5766706	0.10143399	0.10134688	0.0	0.0	0.47518134	0.62272894	3.326307	2.4557915	1.0447779	0.0	0.0	0.9972949	2.2037418	0.4518919	0.048210382	0.0	0.3093083	3.5147023	0.0	1.0779178	0.9523035	1.2917647	0.0	0.9135717	1.4835646	0.94141	0.23954535	0.0	0.0	1.1537559	0.7707278	0.71037054	0.94142944	0.8431367	0.6728473	1.2467375	0.19321394	1.3642781	0.0	1.9042673	0.0	0.57353234	2.3238912	1.0414928	1.0212338	1.509608	0.70563316	0.0	1.3748144	1.2240578	1.0449822	0.41645646	0.0010986328	0.594944	1.3122047	0.25816154	0.42279184	1.4436101	1.2000815	1.3760991	0.5592501	0.015978634	0.0	0.26715314	0.15120077	1.5873984	0.32399595
TCGA-A2-A0CV	0.46697575	0.0	0.17900544	0.94382274	0.47412932	1.7351887	1.1611973	0.948619	0.9163192	1.8314418	0.0	0.6784954	0.24905288	2.9309916	0.5480244	2.0373383	1.0412786	1.6383903	0.37308645	0.68878996	2.213405	1.040546	1.4004687	0.9788189	0.5469266	0.685251	0.43251002	2.4707582	0.30509365	0.5095964	0.051367044	1.128632	0.5657295	0.0	0.5593349	0.01470834	0.0	2.1686528	0.3756194	0.24861836	0.7654341	0.5063785	1.6741334	1.0707818	0.8079971	0.5498207	0.74965054	0.7891259	0.03380251	0.9313686	0.22641468	0.7087534	0.0	0.5979496	1.2123942	0.0	0.99403965	1.1743021	0.21188265	0.58080673	0.0	1.7994335	1.7048576	0.0	0.5894801	0.518857	0.0	2.1536973	0.75939447	0.5844056	0.2975937	0.0	1.6271203	0.76733136	0.042746842	0.43692565	0.23084521	0.61267567	0.92452735	0.8508221	0.09563708	1.5258938	0.54906213	0.76892376	0.7142377	0.57721925	1.1668463	0.82468414	0.6545367	0.7087424	1.5888977	1.8196043	0.06543052	0.17645934	0.0	0.13575888	0.98828715	0.2709136	0.78006923	0.0
TCGA-A2-A0CW	0.0	1.4791421	0.43472627	0.5564271	0.35784912	1.5436382	0.9752788	1.5101947	0.7293249	0.6828501	0.82005	0.41522908	0.5799344	0.021975279	1.8220794	1.6534827	0.0	0.80137396	0.0	1.1460681	1.017033	1.2689669	0.29598406	0.88486433	0.00785929	1.2192129	1.0876341	1.0050437	0.43383253	0.0	0.13988149	1.0889206	2.7523394	0.0	0.47842532	1.4869318	0.0	0.13867772	0.79810065	1.0354935	2.3212984	1.4484841	1.2402233	0.30212247	2.061011	1.6600561	1.8727939	0.37729502	0.813601	0.7905526	1.4658362	0.32039928	0.82103586	1.2802966	0.25027	0.0	0.24208748	0.83752596	0.08650082	1.034312	0.21145022	1.9951549	0.9047603	2.0707626	0.2912693	0.908005	0.110323906	0.23208725	0.7146045	0.4807151	1.4330277	0.0	3.412332	0.29185796	0.34111875	1.6057028	0.42952472	0.7560961	0.93419385	0.96627617	0.6506175	0.18010402	0.7998179	1.093869	0.71952343	0.22646725	0.4323598	1.0497699	2.1851928	0.0	1.6053532	1.7841395	0.28601658	1.8875129	0.7448213	0.0	1.1038914	0.18939114	0.3969674	0.0
TCGA-A2-A0D0	1.3472488	0.0	2.7548628	0.41035926	0.663007	1.8747978	1.882835	0.8195871	0.0	1.8089875	0.8943887	0.7471827	1.9277093	0.1531961	0.0	1.6925361	0.50998926	1.3605504	1.5942597	1.1793855	0.12729502	0.24340677	0.0	0.9578488	0.0	1.6280307	0.16947278	0.53152704	0.32351375	0.0	1.5513791	1.537958	0.25208604	0.34138703	1.4708987	1.9860547	0.4690196	1.5727581	1.9017229	0.48840714	2.1039138	0.0	1.773583	1.2231865	1.6164507	0.6596719	1.1934271	0.6606312	0.5240693	0.0	0.0	0.38526237	0.0	1.4964325	0.08971679	0.0	0.7843515	1.655665	0.12306529	0.96957934	0.8025949	1.9805562	2.0494828	2.005682	1.9881171	1.9797363	1.9499575	1.235357	1.506818	0.2650249	0.0	0.0	1.8088615	0.0	2.173871	0.5234227	0.0	0.40221262	0.0	1.1745219	1.0961375	0.0	0.35217926	0.0	1.3430151	0.0	0.83018786	0.0	2.2483938	0.0	1.163846	1.5476564	0.91949904	0.101362646	1.0340831	1.3950319	0.45009637	1.0980804	0.0	0.15062559
TCGA-A2-A0D1	0.0	0.0	0.77257705	1.244205	0.0	0.52234423	2.2191758	2.2088933	1.2765598	2.0801857	0.12623602	2.2206402	0.20439851	1.3993809	0.0	1.8284878	0.49052775	0.09692392	0.4196295	2.1469183	0.17196155	1.1832786	1.1021813	1.6478956	0.0	0.0	1.3434794	0.080480054	0.57053673	0.0015902817	2.2441864	1.2565066	0.7320995	0.0	0.0	0.0	0.6125225	0.6795556	0.61239886	1.8144304	1.2313693	2.288971	1.4097608	0.0	2.4516563	0.17969322	1.5737445	0.2621262	0.0	0.85859656	1.3919283	0.0	0.0	2.0330234	2.3233256	0.0	1.0814443	1.825783	0.0	1.4257807	0.0	0.0	1.2094873	0.0	2.8396254	0.24459815	2.0181518	0.5295483	0.3693132	1.6219685	0.57543916	0.0	3.2235398	0.0	1.3532928	0.9527626	0.0	0.73878336	0.9596524	0.0	1.666513	0.8871803	0.0	0.06689334	1.626981	0.0	0.00192523	1.2533622	0.87255466	0.14825988	1.4658126	2.4840655	2.4093657	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-A2-A0D2	0.35621932	0.23003352	1.3722446	0.9377934	0.038236618	1.0914509	1.4275551	1.6810571	0.5485146	1.6543074	0.5956898	0.2618388	1.9135206	0.0	1.0523013	1.2472217	0.7691778	1.9066213	0.0	0.23603266	0.0	0.7956226	0.65811795	2.0141897	0.5839433	1.6798213	0.5730248	0.22989962	0.7165781	0.0	0.09807968	1.1509664	0.48302677	1.366069	1.0768204	1.30147	0.8897808	0.8536957	1.3907917	0.7303961	1.064136	0.41882062	1.9459127	1.0390815	1.6141084	0.9311481	0.3874575	0.46921563	0.6380367	0.04933715	0.3314618	0.0	0.1956277	1.312005	1.6865158	0.0	2.040739	1.9254112	0.46816087	0.85980314	1.1279016	0.0	0.96429336	0.0	1.3695399	1.0013621	0.7419535	0.0	0.0	0.26004785	0.0	0.0	1.2745008	0.06515157	1.8033202	0.4338379	0.0	0.48832726	0.21199352	0.23701525	1.3202674	0.16830254	1.1232297	0.08758211	0.76301384	1.1318767	0.34664392	0.5997344	1.5448589	0.0	1.8414382	2.1053913	0.041869164	0.77160233	0.27066422	1.2004055	0.79965055	1.2788172	0.0	0.5145284
TCGA-A2-A0D3	0.67906517	0.0	0.7825447	1.1257272	0.041028738	3.281093	1.2704941	1.1013838	2.215174	1.4513388	0.5701336	0.96985704	0.0	2.4590971	0.0	3.097293	1.3837736	1.5426517	0.41720027	0.937856	1.4257089	0.56299925	1.82796	0.7412176	0.43194678	0.009026885	0.6509445	1.1689713	1.2396579	0.0	0.0	0.7663484	0.61805815	0.0	0.0	0.0	0.0	1.3465809	0.6388931	0.96032506	1.948565	1.2646557	1.9467037	0.8456602	0.9778737	0.0	0.9594291	0.0	0.0	0.74120045	0.9446219	1.039104	0.0	2.2460663	0.7892826	0.0	0.21217573	1.1454023	0.81669337	0.91211504	0.0	2.1570714	0.58638483	0.0	1.6611919	1.0113513	0.91924405	1.498427	1.2619853	0.42207742	0.2036984	0.031654835	3.478815	0.48440874	0.0	1.2608211	0.321445	0.0	0.66292703	0.2790165	0.0	0.9886806	1.9406462	1.4947585	1.9050795	0.90081865	0.0	1.6587107	1.3962121	0.18767142	2.105968	1.3995904	0.73786664	0.46105784	0.42784274	0.50641644	1.2156785	0.0	0.9466939	0.0
TCGA-A2-A0D4	0.0	2.808978	0.3757256	0.2546544	0.0	2.434473	1.4344592	1.1786405	0.38190347	1.8017384	0.31472936	1.5462756	0.0	0.8394352	1.6968596	1.7044879	0.0	0.65587986	0.6324601	0.24914849	0.626848	0.78247523	1.8671728	0.50699615	0.0	0.44372988	0.8085567	1.0310376	1.4674139	0.0	1.9829938	1.7900956	1.4859757	0.0	0.41069245	0.32167023	0.0	0.34787136	0.97838455	3.1855376	1.584435	2.241619	0.20938993	0.0	1.9172839	1.5438195	0.20518494	0.0	0.07357621	0.27572608	1.4082482	0.49717855	1.3445907	2.49086	1.4882863	0.0	0.5934616	1.0248461	0.92690486	0.0	0.0	1.2302448	0.8848401	0.5906858	1.1044147	0.0	0.32303286	1.0541902	1.3528705	0.305754	1.2734554	0.0	2.6481137	0.0	0.16578937	3.3387108	0.23984742	0.98147213	0.48090708	1.1338007	0.2862809	0.9857881	0.7019223	0.7454653	0.80452716	0.34416366	0.56893766	1.6180313	0.6942073	0.308367	1.5023218	2.2512922	1.7101822	1.0072247	0.0	0.2630673	0.6934807	0.82279277	0.7724451	0.0
TCGA-A2-A0EM	0.0	0.04028988	0.5105382	1.8511912	0.31396174	2.3471768	1.4257907	1.2782162	1.1025901	1.8162943	0.49788105	0.7669251	0.011327267	1.7437334	0.24424577	2.5295482	1.7483301	1.2205596	0.0	0.5562035	1.5588927	0.671298	1.9261284	0.58966255	0.0	0.19571805	0.90278965	0.0	0.0	0.0	0.0	0.15927374	1.3703632	0.0	0.0	0.0	0.0	1.3116816	0.35866666	1.4808997	1.7862566	0.54431397	1.4511232	0.71319914	0.5114529	0.26811433	0.45542097	0.0	0.30244875	0.76135087	1.139213	0.2867154	0.19904456	1.2435987	1.3477432	0.0	0.7193796	1.2443924	1.2694235	1.1282424	0.0	1.2835647	1.249737	0.0	1.1265912	0.9703484	0.35659087	1.7085723	0.9128107	0.4199885	0.71034545	0.32620144	1.9324983	0.0	0.47571295	1.0605043	0.30898422	0.6447947	0.94298947	0.7870015	0.0	1.4345884	1.4085233	1.1899228	1.5779912	0.739017	0.08941138	1.4000604	1.0287502	0.6508739	1.9567602	0.44383812	0.0	0.8544594	0.16739571	0.8944421	0.79483306	0.49737358	1.0370693	0.0
